interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier
I0097265,U07596,F0492,fashion,223.85,2023-07-02,7,1,1,2.379
I0097266,U01999,F0490,fashion,193.36,2023-03-22,3,0,0,1.172
I0097267,U03787,E0230,electronics,76.28,2024-12-05,12,0,0,2.258
I0097268,U06928,E0121,electronics,408.92,2023-03-13,3,0,0,0.896
I0097269,U05724,F0004,fashion,252.61,2024-10-10,10,0,0,0.735
I0097270,U03051,E0205,electronics,406.28,2023-04-09,4,0,0,0.764
I0097271,U04373,F0043,fashion,259.63,2023-08-22,8,1,1,2.185
I0097272,U06664,F0300,fashion,233.6,2024-01-13,1,0,0,1.389
I0097273,U01553,F0184,fashion,235.95,2024-12-09,12,1,0,1.403
I0097274,U03908,E0114,electronics,714.31,2024-12-21,12,0,0,2.415
I0097275,U09931,F0350,fashion,55.66,2024-03-20,3,0,0,1.188
I0097276,U05672,E0257,electronics,1393.91,2023-03-01,3,0,0,0.95
I0097277,U04700,F0313,fashion,187.25,2024-02-05,2,0,0,0.999
I0097278,U05579,F0436,fashion,54.84,2023-01-05,1,0,0,1.856
I0097279,U03021,F0171,fashion,223.67,2023-06-19,6,0,0,2.349
I0097280,U09587,F0402,fashion,240.53,2024-06-29,6,0,0,2.276
I0097281,U05958,E0253,electronics,895.64,2024-09-17,9,1,1,1.699
I0097282,U06778,E0270,electronics,731.41,2023-08-19,8,0,0,0.938
I0097283,U06467,F0163,fashion,267.82,2023-01-29,1,0,0,1.784
I0097284,U08001,E0051,electronics,1098.72,2023-11-25,11,0,0,2.356
I0097285,U03553,E0196,electronics,1001.18,2024-12-26,12,1,0,2.576
I0097286,U07976,E0118,electronics,221.78,2023-07-10,7,0,0,1.06
I0097287,U08726,F0463,fashion,72.67,2023-06-10,6,0,0,1.926
I0097288,U07076,E0100,electronics,1008.34,2023-12-05,12,0,0,2.767
I0097289,U09365,E0125,electronics,279.14,2023-10-15,10,0,0,0.662
I0097290,U03627,F0326,fashion,146.55,2024-02-13,2,0,0,1.399
I0097291,U03316,E0011,electronics,1164.87,2024-10-10,10,0,0,0.562
I0097292,U06810,E0207,electronics,1233.1,2023-01-19,1,0,0,0.991
I0097293,U01596,F0459,fashion,252.75,2023-07-24,7,0,0,2.239
I0097294,U00411,E0148,electronics,961.1,2023-03-17,3,0,0,1.092
I0097295,U09518,E0226,electronics,403.59,2023-08-11,8,0,0,1.599
I0097296,U03783,F0476,fashion,186.26,2023-08-14,8,0,0,0.823
I0097297,U04564,F0082,fashion,251.11,2023-03-23,3,1,0,0.855
I0097298,U07058,F0358,fashion,261.24,2023-08-30,8,0,0,1.145
I0097299,U09080,F0242,fashion,292.84,2023-10-01,10,0,0,0.729
I0097300,U04766,F0192,fashion,189.0,2024-07-20,7,0,0,0.934
I0097301,U09171,F0374,fashion,59.68,2023-03-02,3,1,0,0.956
I0097302,U09118,E0171,electronics,427.36,2023-12-10,12,0,0,0.929
I0097303,U05703,F0258,fashion,149.68,2024-10-27,10,0,0,0.838
I0097304,U01203,F0399,fashion,82.21,2023-05-26,5,0,0,0.863
I0097305,U09960,E0292,electronics,256.4,2024-11-12,11,0,0,2.33
I0097306,U08969,F0365,fashion,279.16,2023-10-06,10,0,0,0.684
I0097307,U03785,F0078,fashion,220.62,2023-05-08,5,0,0,0.959
I0097308,U08074,F0469,fashion,30.35,2023-12-24,12,0,0,0.878
I0097309,U06799,E0013,electronics,310.0,2023-01-27,1,1,0,0.634
I0097310,U09265,F0436,fashion,54.84,2023-02-02,2,0,0,0.702
I0097311,U09439,E0073,electronics,1347.62,2024-05-02,5,0,0,0.628
I0097312,U00338,E0080,electronics,1463.21,2023-04-07,4,0,0,0.674
I0097313,U05179,E0034,electronics,252.29,2024-11-11,11,0,0,1.23
I0097314,U02459,F0287,fashion,171.32,2024-05-28,5,0,0,0.961
I0097315,U02621,F0343,fashion,212.12,2023-12-21,12,0,0,1.009
I0097316,U08465,F0473,fashion,35.39,2023-01-15,1,0,0,2.2
I0097317,U04342,F0389,fashion,80.85,2023-02-13,2,1,0,1.481
I0097318,U05111,E0126,electronics,1173.43,2024-05-13,5,0,0,1.264
I0097319,U04295,F0195,fashion,216.49,2023-10-04,10,0,0,0.804
I0097320,U09507,E0013,electronics,310.0,2023-11-23,11,0,0,2.331
I0097321,U08754,E0225,electronics,1088.86,2024-01-11,1,1,0,1.222
I0097322,U01222,F0239,fashion,49.0,2023-03-22,3,0,0,1.03
I0097323,U08619,F0067,fashion,64.85,2024-11-05,11,0,0,1.713
I0097324,U08427,E0002,electronics,929.42,2023-12-02,12,0,0,1.477
I0097325,U09757,E0190,electronics,436.57,2023-02-16,2,0,0,1.154
I0097326,U01794,F0370,fashion,34.86,2024-10-08,10,0,0,0.928
I0097327,U00034,E0025,electronics,1143.96,2024-10-24,10,1,0,1.016
I0097328,U07649,E0089,electronics,51.12,2023-07-10,7,0,0,0.537
I0097329,U06490,E0234,electronics,50.06,2023-06-09,6,0,0,0.99
I0097330,U01095,F0127,fashion,235.35,2024-09-08,9,0,0,0.966
I0097331,U00159,E0142,electronics,561.29,2023-10-14,10,0,0,0.791
I0097332,U09511,E0268,electronics,875.67,2023-02-10,2,0,0,0.539
I0097333,U04991,E0288,electronics,148.34,2023-08-17,8,0,0,1.819
I0097334,U03144,F0030,fashion,256.34,2023-02-27,2,0,0,0.804
I0097335,U02840,F0496,fashion,169.93,2023-12-03,12,1,0,1.653
I0097336,U08526,F0458,fashion,111.48,2023-07-27,7,0,0,2.092
I0097337,U07371,E0198,electronics,941.28,2023-12-10,12,1,0,2.995
I0097338,U07362,E0211,electronics,1219.58,2023-07-27,7,0,0,0.83
I0097339,U00987,F0388,fashion,45.15,2024-09-15,9,0,0,0.859
I0097340,U00981,E0299,electronics,434.38,2024-03-13,3,0,0,0.794
I0097341,U03467,E0000,electronics,750.08,2023-03-11,3,0,0,0.717
I0097342,U02241,F0452,fashion,130.58,2023-01-27,1,0,0,1.796
I0097343,U05135,F0074,fashion,42.99,2024-10-03,10,0,0,0.746
I0097344,U06340,F0303,fashion,184.23,2024-06-12,6,0,0,1.954
I0097345,U05871,F0217,fashion,264.74,2024-03-08,3,0,0,1.154
I0097346,U06603,F0224,fashion,280.38,2024-06-27,6,1,0,1.071
I0097347,U07562,F0069,fashion,114.2,2024-12-02,12,0,0,1.731
I0097348,U09052,F0198,fashion,293.68,2024-09-18,9,0,0,0.884
I0097349,U07070,F0217,fashion,264.74,2023-03-21,3,0,0,1.02
I0097350,U02369,E0143,electronics,559.15,2023-12-24,12,1,0,2.224
I0097351,U02261,E0109,electronics,260.59,2023-08-31,8,1,1,1.581
I0097352,U06674,F0103,fashion,285.19,2023-10-15,10,0,0,0.618
I0097353,U08808,F0468,fashion,243.59,2024-12-05,12,0,0,1.709
I0097354,U06364,E0252,electronics,709.94,2023-02-28,2,0,0,0.566
I0097355,U08359,F0470,fashion,273.76,2023-06-15,6,0,0,2.139
I0097356,U05380,F0247,fashion,268.53,2024-08-24,8,1,0,2.085
I0097357,U04538,F0045,fashion,16.49,2024-02-05,2,0,0,0.83
I0097358,U01942,E0072,electronics,529.29,2023-01-02,1,0,0,0.971
I0097359,U00488,F0219,fashion,188.28,2023-01-29,1,0,0,1.466
I0097360,U09966,E0223,electronics,623.12,2024-01-19,1,0,0,0.597
I0097361,U02500,F0385,fashion,167.51,2024-08-27,8,1,0,1.266
I0097362,U04038,E0292,electronics,256.4,2024-09-27,9,0,0,1.679
I0097363,U00026,F0115,fashion,191.86,2024-01-15,1,0,0,1.612
I0097364,U04499,F0158,fashion,72.69,2024-08-02,8,0,0,2.374
I0097365,U02033,F0094,fashion,287.51,2023-02-26,2,0,0,0.882
I0097366,U03734,F0384,fashion,158.16,2024-09-23,9,0,0,0.816
I0097367,U08193,F0377,fashion,220.93,2024-03-06,3,0,0,0.996
I0097368,U06088,E0001,electronics,348.58,2023-03-17,3,0,0,0.843
I0097369,U02553,F0378,fashion,206.26,2024-10-29,10,1,0,1.494
I0097370,U08343,E0208,electronics,696.53,2023-09-14,9,0,0,1.595
I0097371,U00548,E0042,electronics,1325.94,2024-01-20,1,0,0,0.79
I0097372,U01048,F0229,fashion,125.04,2024-07-30,7,0,0,1.25
I0097373,U04227,E0008,electronics,1099.77,2024-12-18,12,0,0,2.311
I0097374,U02179,E0089,electronics,51.12,2024-12-22,12,1,0,2.836
I0097375,U05038,E0149,electronics,785.63,2024-06-17,6,0,0,0.741
I0097376,U00326,E0060,electronics,361.6,2024-04-20,4,0,0,0.619
I0097377,U01168,F0333,fashion,51.8,2023-09-13,9,0,0,0.734
I0097378,U01746,F0020,fashion,58.14,2023-07-18,7,0,0,2.378
I0097379,U06268,F0175,fashion,138.64,2023-12-19,12,0,0,1.72
I0097380,U02959,F0449,fashion,267.84,2023-08-24,8,0,0,1.477
I0097381,U06249,F0004,fashion,252.61,2023-12-12,12,0,0,2.161
I0097382,U05207,F0040,fashion,296.62,2023-04-24,4,0,0,1.06
I0097383,U02511,E0073,electronics,1347.62,2023-01-29,1,0,0,1.329
I0097384,U00213,F0125,fashion,110.99,2024-05-11,5,0,0,1.046
I0097385,U02576,F0348,fashion,220.25,2024-03-25,3,0,0,1.465
I0097386,U08107,E0208,electronics,696.53,2024-11-02,11,1,0,2.543
I0097387,U09426,F0006,fashion,113.03,2023-07-24,7,0,0,1.986
I0097388,U01227,F0303,fashion,184.23,2024-07-10,7,1,0,2.027
I0097389,U06892,F0407,fashion,294.44,2023-01-29,1,0,0,1.443
I0097390,U03995,F0222,fashion,22.03,2024-02-19,2,0,0,0.933
I0097391,U05110,F0351,fashion,145.93,2024-07-04,7,0,0,0.992
I0097392,U04929,F0363,fashion,288.35,2024-05-10,5,0,0,1.335
I0097393,U05721,F0271,fashion,110.81,2024-10-31,10,0,0,0.723
I0097394,U08749,F0241,fashion,117.91,2024-12-02,12,0,0,1.972
I0097395,U02281,F0150,fashion,162.87,2024-01-02,1,0,0,1.951
I0097396,U09797,E0096,electronics,212.32,2023-03-10,3,0,0,0.584
I0097397,U07580,E0210,electronics,904.55,2023-04-24,4,0,0,0.767
I0097398,U05414,F0299,fashion,79.15,2024-02-13,2,0,0,0.655
I0097399,U08855,F0161,fashion,141.07,2023-08-14,8,0,0,2.35
I0097400,U04340,F0066,fashion,40.74,2024-01-27,1,0,0,2.071
I0097401,U01235,F0494,fashion,154.17,2024-12-17,12,0,0,1.776
I0097402,U05821,F0347,fashion,178.8,2023-10-18,10,0,0,0.809
I0097403,U05301,F0224,fashion,280.38,2023-11-26,11,0,0,1.75
I0097404,U09251,E0010,electronics,895.95,2024-01-01,1,0,0,0.714
I0097405,U03490,F0020,fashion,58.14,2023-10-21,10,0,0,0.7
I0097406,U04131,F0301,fashion,189.28,2024-08-09,8,0,0,2.115
I0097407,U05338,F0209,fashion,57.32,2024-06-16,6,0,0,1.088
I0097408,U04140,F0387,fashion,168.9,2024-08-30,8,0,0,2.129
I0097409,U01481,F0183,fashion,158.73,2023-01-23,1,0,0,1.686
I0097410,U06576,E0142,electronics,561.29,2023-06-18,6,0,0,1.411
I0097411,U00654,F0036,fashion,44.39,2023-08-06,8,0,0,2.426
I0097412,U06002,F0001,fashion,122.8,2024-01-06,1,0,0,1.443
I0097413,U05774,F0072,fashion,201.34,2024-02-25,2,0,0,0.834
I0097414,U01854,E0178,electronics,904.41,2023-03-21,3,0,0,0.801
I0097415,U02368,F0277,fashion,221.65,2023-12-03,12,0,0,1.833
I0097416,U05999,F0060,fashion,36.98,2024-11-19,11,0,0,1.87
I0097417,U03082,F0139,fashion,22.76,2024-04-03,4,0,0,1.146
I0097418,U05078,E0104,electronics,376.88,2023-09-13,9,0,0,1.544
I0097419,U08061,F0187,fashion,52.25,2024-10-24,10,0,0,0.718
I0097420,U01272,E0194,electronics,779.36,2023-07-03,7,1,0,0.676
I0097421,U09985,E0224,electronics,569.17,2023-05-15,5,0,0,0.546
I0097422,U02030,F0123,fashion,117.76,2023-01-14,1,0,0,2.019
I0097423,U04561,F0080,fashion,53.77,2023-06-29,6,0,0,2.292
I0097424,U09975,F0250,fashion,37.59,2024-08-30,8,0,0,2.486
I0097425,U06320,E0246,electronics,692.47,2023-05-06,5,0,0,0.508
I0097426,U08014,E0116,electronics,1417.61,2023-03-10,3,1,0,0.72
I0097427,U00291,F0292,fashion,160.12,2023-06-11,6,0,0,1.873
I0097428,U06311,E0231,electronics,1290.82,2024-12-26,12,1,0,2.143
I0097429,U06626,E0225,electronics,1088.86,2024-08-05,8,0,0,1.103
I0097430,U02008,F0275,fashion,268.46,2024-12-16,12,0,0,1.646
I0097431,U05140,E0004,electronics,201.9,2023-09-12,9,0,0,1.605
I0097432,U02298,F0207,fashion,156.28,2024-02-17,2,0,0,0.916
I0097433,U00741,F0430,fashion,16.27,2023-10-12,10,0,0,0.882
I0097434,U08203,F0104,fashion,289.53,2024-12-19,12,0,0,1.832
I0097435,U03248,F0453,fashion,220.9,2023-11-29,11,0,0,1.082
I0097436,U08435,F0453,fashion,220.9,2023-04-18,4,0,0,1.148
I0097437,U06814,E0220,electronics,109.16,2023-06-04,6,0,0,0.512
I0097438,U07972,F0166,fashion,245.8,2023-10-31,10,0,0,0.615
I0097439,U02658,F0305,fashion,243.32,2024-02-24,2,0,0,0.945
I0097440,U05006,E0218,electronics,630.66,2024-10-14,10,1,0,0.785
I0097441,U01939,F0266,fashion,50.12,2023-09-26,9,1,0,0.809
I0097442,U01875,E0171,electronics,427.36,2024-09-09,9,0,0,1.747
I0097443,U09370,E0186,electronics,636.64,2023-05-24,5,0,0,0.637
I0097444,U00399,E0034,electronics,252.29,2024-10-18,10,0,0,0.767
I0097445,U02402,F0066,fashion,40.74,2023-02-05,2,0,0,0.625
I0097446,U02791,F0172,fashion,176.52,2024-03-23,3,0,0,0.825
I0097447,U04667,E0052,electronics,169.3,2023-08-27,8,0,0,1.065
I0097448,U04238,E0017,electronics,762.62,2024-04-13,4,0,0,0.819
I0097449,U05733,E0274,electronics,342.76,2024-09-20,9,0,0,1.9
I0097450,U06166,F0348,fashion,220.25,2023-01-23,1,0,0,1.78
I0097451,U03873,E0073,electronics,1347.62,2024-03-06,3,0,0,1.35
I0097452,U02313,E0254,electronics,499.08,2023-03-18,3,0,0,0.652
I0097453,U01897,F0289,fashion,72.84,2024-06-30,6,0,0,2.359
I0097454,U03452,E0198,electronics,941.28,2023-06-19,6,0,0,0.896
I0097455,U01258,F0482,fashion,124.05,2024-03-02,3,0,0,0.956
I0097456,U07695,E0220,electronics,109.16,2024-04-14,4,0,0,0.948
I0097457,U05351,F0126,fashion,33.91,2024-08-13,8,0,0,0.858
I0097458,U08814,E0055,electronics,249.0,2024-01-26,1,0,0,0.604
I0097459,U06002,F0360,fashion,43.08,2024-03-05,3,0,0,0.936
I0097460,U02468,E0108,electronics,525.27,2024-10-10,10,0,0,0.586
I0097461,U06988,F0050,fashion,142.69,2023-09-25,9,0,0,0.766
I0097462,U00823,F0353,fashion,76.01,2023-06-16,6,0,0,2.397
I0097463,U04296,F0180,fashion,123.45,2023-09-13,9,0,0,0.86
I0097464,U00669,F0448,fashion,187.46,2023-01-16,1,0,0,1.833
I0097465,U09631,E0299,electronics,434.38,2024-11-19,11,1,0,2.838
I0097466,U04754,E0204,electronics,1133.74,2024-09-02,9,1,0,1.124
I0097467,U00953,F0307,fashion,255.69,2023-06-20,6,0,0,1.131
I0097468,U07626,E0216,electronics,768.91,2024-04-01,4,0,0,1.071
I0097469,U00530,E0029,electronics,1296.27,2024-07-24,7,0,0,0.855
I0097470,U09473,F0094,fashion,287.51,2024-04-23,4,0,0,0.965
I0097471,U05697,F0199,fashion,19.2,2023-05-26,5,0,0,0.934
I0097472,U06716,F0075,fashion,183.49,2023-12-04,12,0,0,2.098
I0097473,U02829,F0160,fashion,238.32,2023-03-11,3,0,0,1.096
I0097474,U08684,F0072,fashion,201.34,2023-09-12,9,0,0,0.634
I0097475,U05854,F0015,fashion,49.29,2024-09-21,9,0,0,0.754
I0097476,U05567,E0002,electronics,929.42,2023-10-16,10,1,0,0.639
I0097477,U04824,E0187,electronics,1366.45,2023-02-14,2,0,0,0.687
I0097478,U00817,F0123,fashion,117.76,2024-06-30,6,1,0,1.967
I0097479,U08969,F0454,fashion,229.36,2024-05-12,5,0,0,1.173
I0097480,U08798,F0368,fashion,98.68,2024-12-29,12,0,0,1.79
I0097481,U07797,F0108,fashion,249.31,2023-02-09,2,0,0,0.6
I0097482,U07622,F0357,fashion,268.05,2024-05-26,5,0,0,0.861
I0097483,U04656,E0197,electronics,113.12,2024-12-03,12,1,0,1.259
I0097484,U00925,F0168,fashion,201.31,2023-08-07,8,0,0,2.127
I0097485,U09094,E0096,electronics,212.32,2023-02-17,2,0,0,0.533
I0097486,U07771,E0296,electronics,531.9,2023-02-28,2,0,0,0.955
I0097487,U05772,F0279,fashion,158.57,2024-01-21,1,1,1,1.996
I0097488,U04964,E0082,electronics,83.02,2024-06-18,6,0,0,0.938
I0097489,U00280,F0207,fashion,156.28,2024-12-17,12,0,0,1.231
I0097490,U01692,F0196,fashion,63.24,2024-01-16,1,0,0,2.145
I0097491,U01633,E0240,electronics,1271.43,2024-10-25,10,0,0,0.577
I0097492,U01339,F0097,fashion,296.69,2024-12-11,12,0,0,2.04
I0097493,U01690,F0235,fashion,229.66,2023-03-02,3,0,0,1.007
I0097494,U06465,F0329,fashion,42.63,2023-10-01,10,0,0,0.874
I0097495,U00804,F0214,fashion,201.53,2023-12-27,12,0,0,1.634
I0097496,U07392,E0017,electronics,762.62,2024-08-01,8,0,0,1.39
I0097497,U04989,E0028,electronics,473.88,2024-06-26,6,0,0,0.951
I0097498,U04111,E0019,electronics,702.57,2024-11-09,11,1,0,2.793
I0097499,U09783,F0117,fashion,226.71,2024-06-04,6,0,0,1.438
I0097500,U07776,F0112,fashion,224.98,2023-11-04,11,0,0,2.101
I0097501,U06137,E0204,electronics,1133.74,2023-06-24,6,0,0,1.198
I0097502,U00623,E0236,electronics,1050.16,2023-02-26,2,0,0,0.706
I0097503,U08352,F0405,fashion,174.77,2024-07-31,7,0,0,1.422
I0097504,U04854,E0191,electronics,424.72,2023-05-14,5,0,0,0.588
I0097505,U03260,F0064,fashion,179.6,2024-06-08,6,0,0,2.302
I0097506,U01795,F0375,fashion,184.03,2024-10-29,10,0,0,0.981
I0097507,U01599,E0106,electronics,1299.87,2024-10-29,10,0,0,1.387
I0097508,U05723,F0436,fashion,54.84,2024-04-08,4,0,0,1.061
I0097509,U05739,E0122,electronics,232.01,2024-08-26,8,0,0,1.943
I0097510,U08309,E0230,electronics,76.28,2024-10-15,10,0,0,0.554
I0097511,U08575,F0403,fashion,164.77,2024-07-03,7,1,0,2.439
I0097512,U07719,F0187,fashion,52.25,2023-04-19,4,1,0,1.304
I0097513,U08398,F0029,fashion,108.55,2024-11-20,11,0,0,1.186
I0097514,U04627,E0115,electronics,186.85,2024-11-17,11,0,0,2.399
I0097515,U01867,F0030,fashion,256.34,2023-07-12,7,0,0,2.021
I0097516,U06614,F0170,fashion,151.81,2024-09-05,9,0,0,0.969
I0097517,U09614,F0344,fashion,190.91,2024-02-28,2,0,0,0.989
I0097518,U04920,E0200,electronics,693.39,2024-12-07,12,0,0,1.227
I0097519,U05480,E0101,electronics,816.55,2023-12-23,12,1,1,1.078
I0097520,U07135,E0059,electronics,1189.1,2024-02-28,2,0,0,0.727
I0097521,U05244,E0160,electronics,1082.5,2024-09-28,9,1,0,1.785
I0097522,U00994,F0312,fashion,252.71,2024-08-14,8,0,0,2.138
I0097523,U00327,E0174,electronics,608.34,2024-10-17,10,0,0,0.947
I0097524,U04604,E0023,electronics,1407.41,2023-08-10,8,0,0,1.966
I0097525,U08686,F0009,fashion,70.35,2024-01-19,1,1,0,1.74
I0097526,U08753,F0418,fashion,282.11,2024-01-20,1,0,0,2.136
I0097527,U09976,E0071,electronics,1224.76,2024-02-17,2,0,0,0.6
I0097528,U01062,E0172,electronics,1059.77,2023-03-27,3,0,0,0.907
I0097529,U05189,F0070,fashion,20.4,2024-09-09,9,0,0,0.845
I0097530,U06042,F0401,fashion,110.73,2023-07-30,7,1,1,2.04
I0097531,U02963,F0474,fashion,45.08,2024-01-18,1,0,0,1.287
I0097532,U07312,F0341,fashion,234.62,2023-07-04,7,0,0,1.954
I0097533,U09479,F0297,fashion,89.05,2024-05-02,5,0,0,1.138
I0097534,U06699,F0457,fashion,196.27,2024-02-16,2,0,0,0.885
I0097535,U03590,F0492,fashion,223.85,2024-10-22,10,1,0,1.216
I0097536,U03494,E0223,electronics,623.12,2023-09-25,9,0,0,1.578
I0097537,U08320,F0268,fashion,38.92,2023-05-05,5,0,0,1.021
I0097538,U00702,F0062,fashion,228.71,2024-08-07,8,0,0,2.282
I0097539,U08060,E0273,electronics,922.19,2023-12-14,12,1,0,2.188
I0097540,U07188,E0047,electronics,194.81,2024-09-17,9,1,0,1.956
I0097541,U06449,E0079,electronics,1221.57,2024-07-24,7,0,0,0.641
I0097542,U05174,F0464,fashion,25.73,2024-08-16,8,1,1,2.458
I0097543,U02338,F0223,fashion,44.63,2023-02-05,2,0,0,0.626
I0097544,U09980,F0026,fashion,146.66,2023-11-03,11,0,0,1.63
I0097545,U03722,F0039,fashion,206.09,2024-01-28,1,0,0,1.268
I0097546,U05091,F0128,fashion,218.82,2024-03-18,3,0,0,1.111
I0097547,U05248,E0141,electronics,1057.85,2023-06-20,6,0,0,0.698
I0097548,U06742,E0003,electronics,238.25,2023-05-04,5,0,0,0.974
I0097549,U05751,E0271,electronics,1170.32,2023-10-04,10,0,0,0.656
I0097550,U04910,F0003,fashion,152.19,2023-02-01,2,1,0,0.92
I0097551,U00841,E0021,electronics,126.29,2023-12-30,12,1,0,2.426
I0097552,U07823,E0223,electronics,623.12,2024-06-12,6,0,0,0.679
I0097553,U07751,E0082,electronics,83.02,2024-02-16,2,0,0,0.812
I0097554,U06305,F0236,fashion,211.76,2023-06-16,6,1,0,2.084
I0097555,U03999,F0135,fashion,70.83,2024-10-28,10,0,0,0.685
I0097556,U03555,E0284,electronics,296.71,2024-02-22,2,1,0,0.838
I0097557,U07492,F0131,fashion,121.34,2023-07-24,7,1,0,2.142
I0097558,U09870,F0274,fashion,41.04,2023-07-09,7,0,0,1.869
I0097559,U05385,E0270,electronics,731.41,2024-06-05,6,0,0,0.709
I0097560,U08617,F0493,fashion,101.89,2023-03-30,3,0,0,1.11
I0097561,U06723,F0445,fashion,181.53,2023-09-03,9,0,0,0.732
I0097562,U00037,F0393,fashion,96.89,2023-06-22,6,0,0,1.831
I0097563,U09439,E0171,electronics,427.36,2023-08-19,8,0,0,1.885
I0097564,U06675,E0072,electronics,529.29,2024-05-17,5,0,0,1.359
I0097565,U06792,F0201,fashion,24.96,2024-10-01,10,0,0,0.989
I0097566,U08972,F0234,fashion,149.57,2023-12-03,12,0,0,2.182
I0097567,U08969,F0025,fashion,128.48,2023-09-08,9,0,0,0.682
I0097568,U00570,E0199,electronics,1372.44,2023-03-20,3,0,0,0.523
I0097569,U07611,F0073,fashion,107.85,2024-08-20,8,0,0,2.171
I0097570,U09584,F0135,fashion,70.83,2023-04-17,4,0,0,0.81
I0097571,U01690,F0027,fashion,148.83,2024-07-21,7,1,0,2.251
I0097572,U07798,F0202,fashion,253.84,2024-03-20,3,0,0,0.96
I0097573,U04728,E0083,electronics,1391.56,2023-08-06,8,0,0,1.571
I0097574,U01370,E0248,electronics,596.2,2023-10-25,10,1,0,1.047
I0097575,U00707,F0277,fashion,221.65,2023-10-29,10,0,0,1.286
I0097576,U00423,E0124,electronics,1251.73,2023-04-10,4,0,0,0.573
I0097577,U07526,E0200,electronics,693.39,2023-07-04,7,0,0,0.684
I0097578,U02478,F0179,fashion,43.57,2024-04-02,4,1,0,1.038
I0097579,U08880,E0177,electronics,398.1,2023-06-11,6,0,0,0.708
I0097580,U06243,E0247,electronics,1176.46,2023-02-17,2,0,0,0.697
I0097581,U07541,F0313,fashion,187.25,2023-02-24,2,0,0,0.933
I0097582,U05117,E0105,electronics,1294.42,2024-08-08,8,0,0,1.516
I0097583,U07757,F0304,fashion,173.6,2023-04-18,4,0,0,0.99
I0097584,U08725,E0071,electronics,1224.76,2024-03-08,3,0,0,0.841
I0097585,U08907,E0169,electronics,887.78,2024-04-28,4,1,0,0.642
I0097586,U02312,E0218,electronics,630.66,2023-04-26,4,0,0,0.883
I0097587,U04829,E0145,electronics,1219.12,2024-01-09,1,0,0,0.974
I0097588,U05138,E0060,electronics,361.6,2024-03-31,3,0,0,0.616
I0097589,U01236,F0394,fashion,120.75,2024-07-20,7,0,0,1.48
I0097590,U03586,E0157,electronics,1141.14,2023-08-16,8,1,0,1.714
I0097591,U04983,E0258,electronics,145.79,2024-05-25,5,0,0,1.258
I0097592,U08900,F0331,fashion,59.28,2024-09-23,9,0,0,0.917
I0097593,U07506,F0242,fashion,292.84,2023-03-19,3,0,0,0.83
I0097594,U09986,F0494,fashion,154.17,2024-02-23,2,0,0,0.989
I0097595,U04877,E0174,electronics,608.34,2023-05-09,5,0,0,0.774
I0097596,U09914,E0224,electronics,569.17,2023-07-30,7,0,0,0.541
I0097597,U09741,F0482,fashion,124.05,2024-01-07,1,1,0,1.961
I0097598,U06068,F0116,fashion,171.1,2024-09-28,9,0,0,0.75
I0097599,U09169,F0282,fashion,235.95,2023-08-01,8,0,0,2.157
I0097600,U01665,F0246,fashion,29.52,2024-05-18,5,0,0,1.181
I0097601,U06141,F0112,fashion,224.98,2024-08-21,8,0,0,1.974
I0097602,U07349,F0019,fashion,63.47,2023-07-06,7,0,0,1.241
I0097603,U02755,F0060,fashion,36.98,2024-01-23,1,0,0,1.662
I0097604,U07695,E0045,electronics,492.44,2024-04-05,4,0,0,0.569
I0097605,U00679,F0417,fashion,200.94,2024-08-12,8,0,0,1.163
I0097606,U09983,F0364,fashion,93.22,2024-12-02,12,0,0,1.016
I0097607,U08431,E0009,electronics,103.63,2024-06-19,6,0,0,0.742
I0097608,U07427,F0492,fashion,223.85,2024-08-18,8,0,0,2.2
I0097609,U05068,E0059,electronics,1189.1,2024-10-28,10,0,0,1.016
I0097610,U08316,E0141,electronics,1057.85,2024-04-21,4,0,0,0.996
I0097611,U05532,E0052,electronics,169.3,2023-10-04,10,0,0,0.562
I0097612,U06143,F0437,fashion,127.14,2024-01-05,1,0,0,1.023
I0097613,U04572,F0298,fashion,256.8,2023-10-15,10,0,0,0.995
I0097614,U06565,F0277,fashion,221.65,2024-01-30,1,0,0,1.753
I0097615,U04936,E0234,electronics,50.06,2024-02-11,2,1,0,1.496
I0097616,U00204,E0075,electronics,229.72,2024-10-02,10,0,0,0.523
I0097617,U04741,F0127,fashion,235.35,2024-09-13,9,0,0,0.965
I0097618,U07306,F0103,fashion,285.19,2023-12-04,12,1,1,1.195
I0097619,U03077,F0251,fashion,287.23,2024-11-30,11,0,0,1.999
I0097620,U03077,F0155,fashion,185.09,2024-08-01,8,0,0,2.371
I0097621,U09730,F0452,fashion,130.58,2024-09-30,9,0,0,0.626
I0097622,U08531,F0390,fashion,227.62,2023-04-25,4,0,0,0.866
I0097623,U05733,E0107,electronics,1243.76,2023-07-05,7,0,0,0.511
I0097624,U03044,E0237,electronics,967.71,2024-11-06,11,1,0,2.63
I0097625,U09658,E0213,electronics,1431.07,2024-04-04,4,0,0,0.595
I0097626,U09613,F0278,fashion,81.62,2023-06-16,6,0,0,2.149
I0097627,U09791,E0110,electronics,723.26,2023-11-17,11,0,0,2.799
I0097628,U02796,F0324,fashion,164.56,2024-06-08,6,0,0,2.341
