interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier,user_type
I0126578,U09054,E0047,electronics,194.81,2024-02-14,2,0,0,0.752,electronics_buyer
I0126579,U08103,F0036,fashion,44.39,2024-02-12,2,0,0,0.963,fashion_shopper
I0126580,U04125,E0038,electronics,1415.56,2023-12-22,12,0,0,2.706,electronics_buyer
I0126581,U03536,F0425,fashion,66.08,2023-04-20,4,0,0,0.93,fashion_shopper
I0126582,U00861,E0134,electronics,1349.35,2024-01-22,1,0,0,0.805,electronics_buyer
I0126583,U07425,F0271,fashion,110.81,2023-01-16,1,1,0,1.683,fashion_shopper
I0126584,U02312,E0181,electronics,830.25,2023-10-01,10,0,0,0.762,electronics_buyer
I0126585,U09485,E0113,electronics,433.62,2024-10-29,10,0,0,0.934,electronics_buyer
I0126586,U07614,F0202,fashion,253.84,2024-04-02,4,0,0,0.871,fashion_shopper
I0126587,U05270,F0023,fashion,228.12,2023-05-04,5,1,0,1.135,fashion_shopper
I0126588,U07773,F0275,fashion,268.46,2023-06-11,6,0,0,2.294,fashion_shopper
I0126589,U03990,F0434,fashion,286.76,2024-03-22,3,0,0,0.842,fashion_shopper
I0126590,U09510,E0115,electronics,186.85,2024-05-02,5,0,0,0.809,electronics_buyer
I0126591,U01000,F0249,fashion,233.35,2023-09-05,9,1,0,0.966,fashion_shopper
I0126592,U09109,E0209,electronics,465.17,2023-03-17,3,0,0,0.959,electronics_buyer
I0126593,U07635,F0390,fashion,227.62,2024-06-09,6,0,0,1.955,fashion_shopper
I0126594,U02938,E0260,electronics,1359.58,2023-09-29,9,0,0,1.046,hybrid
I0126595,U02746,E0233,electronics,1493.98,2023-08-01,8,0,0,1.57,electronics_buyer
I0126596,U04724,F0242,fashion,292.84,2023-07-29,7,0,0,2.394,fashion_shopper
I0126597,U08323,F0382,fashion,142.7,2023-01-20,1,0,0,1.972,fashion_shopper
I0126598,U05995,E0092,electronics,519.17,2023-07-27,7,1,0,0.875,electronics_buyer
I0126599,U05870,F0318,fashion,296.96,2023-11-12,11,1,1,1.834,fashion_shopper
I0126600,U03785,F0101,fashion,209.22,2023-09-22,9,0,0,0.85,fashion_shopper
I0126601,U03173,F0207,fashion,156.28,2023-02-23,2,0,0,0.709,fashion_shopper
I0126602,U05463,F0307,fashion,255.69,2023-06-22,6,0,0,2.131,fashion_shopper
I0126603,U08452,E0098,electronics,676.16,2024-04-03,4,0,0,0.756,electronics_buyer
I0126604,U04583,E0067,electronics,1391.54,2023-03-05,3,0,0,0.703,electronics_buyer
I0126605,U09925,F0325,fashion,74.21,2023-11-20,11,0,0,1.619,fashion_shopper
I0126606,U06114,F0178,fashion,287.18,2024-01-30,1,0,0,1.624,fashion_shopper
I0126607,U05482,F0494,fashion,154.17,2024-08-28,8,0,0,2.098,fashion_shopper
I0126608,U02503,E0025,electronics,1143.96,2023-06-13,6,0,0,1.222,hybrid
I0126609,U05647,E0271,electronics,1170.32,2024-06-14,6,0,0,0.632,electronics_buyer
I0126610,U07078,E0035,electronics,1173.89,2023-09-21,9,0,0,1.709,electronics_buyer
I0126611,U05278,E0297,electronics,1281.18,2024-02-21,2,0,0,1.421,hybrid
I0126612,U01843,E0274,electronics,342.76,2024-04-21,4,1,0,0.982,electronics_buyer
I0126613,U00335,F0433,fashion,181.41,2024-08-12,8,1,0,1.964,fashion_shopper
I0126614,U01106,F0156,fashion,159.7,2024-06-21,6,0,0,2.42,fashion_shopper
I0126615,U07116,E0120,electronics,1393.57,2023-09-11,9,0,0,1.231,hybrid
I0126616,U04838,F0050,fashion,142.69,2024-07-16,7,0,0,2.156,fashion_shopper
I0126617,U05398,F0180,fashion,123.45,2023-11-23,11,0,0,1.792,fashion_shopper
I0126618,U04648,F0241,fashion,117.91,2023-02-14,2,0,0,1.011,hybrid
I0126619,U09916,F0424,fashion,219.41,2023-06-23,6,0,0,1.928,fashion_shopper
I0126620,U00773,F0019,fashion,63.47,2023-03-13,3,0,0,0.918,fashion_shopper
I0126621,U06521,F0135,fashion,70.83,2024-04-14,4,0,0,1.132,fashion_shopper
I0126622,U09649,F0475,fashion,174.34,2023-10-07,10,0,0,0.995,fashion_shopper
I0126623,U06328,E0020,electronics,944.6,2024-09-06,9,1,0,1.63,electronics_buyer
I0126624,U01208,F0368,fashion,98.68,2023-11-25,11,0,0,1.951,fashion_shopper
I0126625,U08610,F0023,fashion,228.12,2024-09-30,9,0,0,0.869,fashion_shopper
I0126626,U06334,F0322,fashion,100.13,2024-05-11,5,0,0,0.848,fashion_shopper
I0126627,U09327,F0379,fashion,242.8,2024-09-18,9,1,0,0.882,fashion_shopper
I0126628,U00169,E0102,electronics,756.29,2023-08-17,8,0,0,1.958,electronics_buyer
I0126629,U00374,F0305,fashion,243.32,2023-12-02,12,0,0,2.144,fashion_shopper
I0126630,U03497,E0177,electronics,398.1,2023-09-08,9,0,0,0.99,hybrid
I0126631,U09752,E0117,electronics,991.03,2023-07-18,7,0,0,0.989,electronics_buyer
I0126632,U04026,F0030,fashion,256.34,2023-12-09,12,1,0,1.948,fashion_shopper
I0126633,U07452,F0027,fashion,148.83,2024-08-17,8,0,0,1.829,fashion_shopper
I0126634,U02317,F0260,fashion,47.84,2023-12-22,12,1,0,1.961,fashion_shopper
I0126635,U06059,E0207,electronics,1233.1,2024-04-20,4,1,0,1.253,hybrid
I0126636,U01314,E0136,electronics,67.68,2024-06-27,6,0,0,0.971,electronics_buyer
I0126637,U06649,F0460,fashion,30.71,2024-12-12,12,0,0,1.14,hybrid
I0126638,U02117,E0288,electronics,148.34,2023-06-01,6,0,0,0.967,electronics_buyer
I0126639,U06813,E0116,electronics,1417.61,2023-08-06,8,0,0,1.918,electronics_buyer
I0126640,U04251,F0012,fashion,50.35,2023-11-23,11,0,0,2.059,fashion_shopper
I0126641,U04122,E0210,electronics,904.55,2024-12-27,12,1,0,2.895,electronics_buyer
I0126642,U08748,F0492,fashion,223.85,2023-11-23,11,1,0,2.045,fashion_shopper
I0126643,U07949,F0235,fashion,229.66,2024-03-08,3,0,0,0.881,fashion_shopper
I0126644,U09403,F0438,fashion,192.85,2024-03-05,3,1,0,0.871,fashion_shopper
I0126645,U05847,E0006,electronics,1229.85,2024-03-07,3,0,0,0.563,electronics_buyer
I0126646,U09566,E0166,electronics,200.08,2024-05-14,5,0,0,0.571,electronics_buyer
I0126647,U04179,F0118,fashion,213.2,2023-05-12,5,0,0,1.192,fashion_shopper
I0126648,U06013,E0043,electronics,141.36,2024-05-21,5,0,0,0.558,electronics_buyer
I0126649,U00382,E0290,electronics,399.4,2023-07-31,7,0,0,0.805,electronics_buyer
I0126650,U03807,F0035,fashion,174.68,2024-04-26,4,0,0,1.2,fashion_shopper
I0126651,U08469,F0160,fashion,238.32,2024-04-05,4,0,0,0.86,fashion_shopper
I0126652,U03607,F0419,fashion,230.15,2023-09-19,9,1,0,0.988,fashion_shopper
I0126653,U07666,E0006,electronics,1229.85,2023-11-23,11,0,0,2.459,electronics_buyer
I0126654,U03905,E0026,electronics,483.93,2023-12-01,12,1,0,2.385,electronics_buyer
I0126655,U09979,E0075,electronics,229.72,2024-03-05,3,0,0,0.684,electronics_buyer
I0126656,U02526,F0057,fashion,72.69,2024-06-18,6,0,0,1.87,fashion_shopper
I0126657,U08576,E0232,electronics,1051.92,2024-02-27,2,0,0,0.688,electronics_buyer
I0126658,U01004,F0490,fashion,193.36,2023-08-28,8,1,0,0.907,hybrid
I0126659,U02200,E0070,electronics,796.27,2023-05-02,5,0,0,0.911,hybrid
I0126660,U05609,E0041,electronics,308.55,2024-10-27,10,0,0,0.632,electronics_buyer
I0126661,U00561,F0197,fashion,53.57,2023-04-13,4,0,0,1.005,fashion_shopper
I0126662,U01393,E0088,electronics,332.6,2023-01-27,1,0,0,0.563,electronics_buyer
I0126663,U09723,E0193,electronics,734.76,2024-10-14,10,0,0,0.938,electronics_buyer
I0126664,U02881,F0222,fashion,22.03,2023-03-21,3,0,0,1.454,hybrid
I0126665,U06824,F0351,fashion,145.93,2023-11-30,11,0,0,1.892,fashion_shopper
I0126666,U09861,E0242,electronics,1012.07,2024-04-29,4,0,0,0.941,electronics_buyer
I0126667,U01963,F0387,fashion,168.9,2024-10-10,10,0,0,0.688,fashion_shopper
I0126668,U05797,F0292,fashion,160.12,2023-10-31,10,0,0,0.904,hybrid
I0126669,U05007,F0167,fashion,49.21,2024-09-16,9,0,0,1.195,hybrid
I0126670,U01833,E0083,electronics,1391.56,2023-02-24,2,0,0,0.845,electronics_buyer
I0126671,U02398,E0090,electronics,54.85,2024-03-22,3,0,0,0.796,electronics_buyer
I0126672,U00508,F0053,fashion,270.34,2024-04-05,4,0,0,0.853,hybrid
I0126673,U07413,F0217,fashion,264.74,2024-01-30,1,0,0,0.805,hybrid
I0126674,U07388,F0297,fashion,89.05,2024-08-03,8,0,0,1.886,fashion_shopper
I0126675,U08441,F0196,fashion,63.24,2024-11-14,11,0,0,1.773,fashion_shopper
I0126676,U06762,F0415,fashion,275.67,2023-01-25,1,0,0,2.159,fashion_shopper
I0126677,U05564,F0465,fashion,35.41,2024-07-29,7,0,0,1.151,hybrid
I0126678,U07593,E0241,electronics,1075.96,2023-03-30,3,0,0,1.166,hybrid
I0126679,U08730,F0174,fashion,70.63,2023-10-12,10,0,0,0.673,fashion_shopper
I0126680,U05250,F0316,fashion,64.72,2023-12-29,12,0,0,2.125,fashion_shopper
I0126681,U02079,E0194,electronics,779.36,2024-04-12,4,0,0,0.869,electronics_buyer
I0126682,U01744,F0188,fashion,77.35,2024-03-16,3,0,0,0.953,fashion_shopper
I0126683,U05062,E0224,electronics,569.17,2024-08-02,8,0,0,1.618,electronics_buyer
I0126684,U04881,E0253,electronics,895.64,2023-11-30,11,1,1,2.535,electronics_buyer
I0126685,U01914,F0407,fashion,294.44,2023-07-16,7,0,0,1.814,fashion_shopper
I0126686,U04356,F0097,fashion,296.69,2023-04-01,4,0,0,1.111,fashion_shopper
I0126687,U00625,F0254,fashion,206.79,2024-11-25,11,0,0,1.953,fashion_shopper
I0126688,U07469,F0428,fashion,191.88,2024-10-06,10,0,0,0.781,fashion_shopper
I0126689,U02356,F0428,fashion,191.88,2024-09-06,9,1,0,1.058,hybrid
I0126690,U01199,F0169,fashion,286.47,2024-08-01,8,0,0,2.106,fashion_shopper
I0126691,U01335,E0243,electronics,65.36,2024-11-03,11,0,0,2.598,electronics_buyer
I0126692,U06018,E0002,electronics,929.42,2023-03-21,3,0,0,0.809,electronics_buyer
I0126693,U01095,F0289,fashion,72.84,2023-06-23,6,1,0,2.431,fashion_shopper
I0126694,U04603,F0233,fashion,221.82,2023-06-20,6,0,0,1.908,fashion_shopper
I0126695,U08762,E0007,electronics,69.63,2023-01-22,1,0,0,0.523,electronics_buyer
I0126696,U04865,E0148,electronics,961.1,2023-02-19,2,0,0,0.523,electronics_buyer
I0126697,U06034,E0249,electronics,1151.2,2024-12-25,12,0,0,2.41,electronics_buyer
I0126698,U06308,E0071,electronics,1224.76,2024-11-19,11,1,0,2.636,electronics_buyer
I0126699,U07459,F0096,fashion,102.22,2024-09-25,9,1,0,0.785,fashion_shopper
I0126700,U09934,F0386,fashion,104.25,2023-02-09,2,0,0,0.699,fashion_shopper
I0126701,U05659,E0292,electronics,256.4,2024-12-15,12,0,0,2.531,electronics_buyer
I0126702,U02281,F0174,fashion,70.63,2023-05-25,5,0,0,1.053,fashion_shopper
I0126703,U01176,E0221,electronics,279.56,2024-09-28,9,0,0,1.759,electronics_buyer
I0126704,U08378,E0199,electronics,1372.44,2023-08-17,8,0,0,1.589,electronics_buyer
I0126705,U06250,E0085,electronics,1304.2,2024-06-24,6,0,0,0.72,electronics_buyer
I0126706,U06991,F0014,fashion,282.21,2023-11-12,11,0,0,1.973,fashion_shopper
I0126707,U02425,F0359,fashion,111.63,2023-11-14,11,0,0,0.951,hybrid
I0126708,U00986,E0214,electronics,975.93,2024-07-26,7,0,0,0.97,electronics_buyer
I0126709,U00374,F0214,fashion,201.53,2023-04-12,4,0,0,1.03,fashion_shopper
I0126710,U02231,F0455,fashion,221.12,2023-06-27,6,0,0,2.241,fashion_shopper
I0126711,U05043,E0092,electronics,519.17,2024-08-03,8,0,0,1.97,electronics_buyer
I0126712,U00833,F0119,fashion,246.65,2024-09-30,9,0,0,0.983,fashion_shopper
I0126713,U08437,F0468,fashion,243.59,2023-08-06,8,0,0,2.107,fashion_shopper
I0126714,U07152,F0023,fashion,228.12,2024-03-28,3,1,0,1.073,hybrid
I0126715,U05837,F0408,fashion,25.64,2023-02-04,2,1,0,0.709,fashion_shopper
I0126716,U05990,F0418,fashion,282.11,2023-06-03,6,0,0,2.344,fashion_shopper
I0126717,U03669,F0178,fashion,287.18,2024-11-25,11,1,0,1.865,fashion_shopper
I0126718,U00779,E0166,electronics,200.08,2024-11-11,11,0,0,2.767,electronics_buyer
I0126719,U07175,E0209,electronics,465.17,2023-06-12,6,0,0,0.884,electronics_buyer
I0126720,U02582,E0206,electronics,1225.21,2023-10-23,10,0,0,0.885,electronics_buyer
I0126721,U09189,F0358,fashion,261.24,2024-02-01,2,0,0,1.492,hybrid
I0126722,U04337,E0157,electronics,1141.14,2023-12-25,12,0,0,0.943,hybrid
I0126723,U00489,E0186,electronics,636.64,2023-08-11,8,0,0,1.055,hybrid
I0126724,U07189,E0277,electronics,347.47,2023-01-02,1,0,0,0.667,electronics_buyer
I0126725,U05785,E0117,electronics,991.03,2023-09-20,9,0,0,1.182,hybrid
I0126726,U03014,E0138,electronics,1275.76,2023-11-10,11,0,0,2.534,electronics_buyer
I0126727,U06748,F0271,fashion,110.81,2023-12-02,12,0,0,1.203,hybrid
I0126728,U00763,E0196,electronics,1001.18,2024-07-16,7,0,0,0.64,electronics_buyer
I0126729,U04857,F0486,fashion,108.1,2024-08-21,8,0,0,0.826,hybrid
I0126730,U05883,F0080,fashion,53.77,2024-10-07,10,0,0,0.945,hybrid
I0126731,U04453,F0480,fashion,102.1,2024-04-26,4,0,0,0.99,hybrid
I0126732,U03775,E0117,electronics,991.03,2024-05-07,5,0,0,1.006,hybrid
I0126733,U03240,F0243,fashion,17.14,2023-06-26,6,0,0,1.912,fashion_shopper
I0126734,U05068,E0184,electronics,100.48,2023-05-02,5,0,0,0.993,hybrid
I0126735,U07042,E0224,electronics,569.17,2024-12-19,12,0,0,2.116,electronics_buyer
I0126736,U09645,E0057,electronics,554.28,2023-04-19,4,0,0,0.789,electronics_buyer
I0126737,U04700,F0419,fashion,230.15,2024-07-04,7,0,0,2.205,fashion_shopper
I0126738,U06847,F0111,fashion,147.59,2024-07-31,7,0,0,1.852,fashion_shopper
I0126739,U06619,E0067,electronics,1391.54,2024-07-01,7,0,0,0.875,electronics_buyer
I0126740,U09337,F0338,fashion,282.07,2023-11-18,11,0,0,1.347,hybrid
I0126741,U03283,F0296,fashion,140.01,2024-12-05,12,0,0,1.071,hybrid
I0126742,U03869,F0196,fashion,63.24,2024-01-02,1,0,0,1.789,fashion_shopper
I0126743,U07015,E0220,electronics,109.16,2023-12-24,12,0,0,1.24,hybrid
I0126744,U06002,E0265,electronics,1162.3,2023-01-23,1,0,0,1.457,hybrid
I0126745,U02058,E0035,electronics,1173.89,2024-08-06,8,1,0,1.581,electronics_buyer
I0126746,U06333,E0181,electronics,830.25,2023-11-28,11,0,0,2.543,electronics_buyer
I0126747,U06768,F0196,fashion,63.24,2024-07-04,7,0,0,1.12,hybrid
I0126748,U09316,F0262,fashion,264.63,2023-06-19,6,0,0,1.261,hybrid
I0126749,U08216,E0172,electronics,1059.77,2023-06-23,6,1,0,0.962,electronics_buyer
I0126750,U09380,F0203,fashion,181.31,2024-12-20,12,0,0,1.722,fashion_shopper
I0126751,U06355,F0463,fashion,72.67,2024-09-08,9,0,0,1.307,hybrid
I0126752,U04442,F0489,fashion,102.75,2023-01-10,1,0,0,1.743,fashion_shopper
I0126753,U01195,E0275,electronics,1231.95,2023-11-23,11,0,0,1.444,hybrid
I0126754,U08839,F0193,fashion,56.12,2023-09-19,9,0,0,0.936,fashion_shopper
I0126755,U04947,E0033,electronics,310.56,2023-09-12,9,0,0,1.968,electronics_buyer
I0126756,U00623,E0279,electronics,1495.87,2024-06-07,6,0,0,0.876,electronics_buyer
I0126757,U07522,E0241,electronics,1075.96,2024-02-12,2,0,0,0.92,electronics_buyer
I0126758,U05192,E0105,electronics,1294.42,2024-08-13,8,0,0,1.747,electronics_buyer
I0126759,U06256,E0042,electronics,1325.94,2023-04-02,4,0,0,0.67,electronics_buyer
I0126760,U03199,F0147,fashion,119.07,2023-09-07,9,0,0,0.727,fashion_shopper
I0126761,U06650,F0128,fashion,218.82,2024-05-22,5,0,0,1.116,fashion_shopper
I0126762,U06571,F0259,fashion,263.08,2023-02-12,2,0,0,0.742,fashion_shopper
I0126763,U05691,F0362,fashion,119.24,2023-06-15,6,1,1,2.404,fashion_shopper
I0126764,U08413,E0168,electronics,266.77,2024-07-13,7,0,0,0.984,electronics_buyer
I0126765,U02840,F0397,fashion,54.88,2023-10-08,10,0,0,0.606,fashion_shopper
I0126766,U09625,F0236,fashion,211.76,2023-05-28,5,0,0,0.821,fashion_shopper
I0126767,U00763,E0119,electronics,1221.86,2023-09-23,9,1,0,1.708,electronics_buyer
I0126768,U07556,F0099,fashion,212.34,2024-07-21,7,0,0,1.952,fashion_shopper
I0126769,U02512,F0298,fashion,256.8,2024-04-08,4,0,0,1.123,fashion_shopper
I0126770,U03341,E0171,electronics,427.36,2024-12-26,12,0,0,2.096,electronics_buyer
I0126771,U09533,E0097,electronics,678.31,2024-05-11,5,0,0,1.252,hybrid
I0126772,U04439,F0081,fashion,152.27,2023-02-02,2,0,0,0.945,fashion_shopper
I0126773,U06847,F0346,fashion,114.95,2023-09-09,9,0,0,0.908,fashion_shopper
I0126774,U04340,F0467,fashion,43.44,2024-06-22,6,0,0,2.072,fashion_shopper
I0126775,U05198,F0276,fashion,160.62,2023-04-04,4,0,0,0.946,fashion_shopper
I0126776,U04708,F0029,fashion,108.55,2024-08-12,8,0,0,0.922,hybrid
I0126777,U07925,F0062,fashion,228.71,2024-03-05,3,1,0,1.076,fashion_shopper
I0126778,U09956,E0048,electronics,1337.42,2024-04-02,4,0,0,0.911,electronics_buyer
I0126779,U01646,F0326,fashion,146.55,2024-10-11,10,0,0,0.694,fashion_shopper
I0126780,U05144,F0121,fashion,76.66,2023-07-01,7,1,0,2.287,fashion_shopper
I0126781,U00258,E0043,electronics,141.36,2024-07-11,7,0,0,0.658,electronics_buyer
I0126782,U08281,F0074,fashion,42.99,2024-07-05,7,0,0,1.015,hybrid
I0126783,U07977,E0151,electronics,46.72,2024-10-09,10,0,0,0.755,electronics_buyer
I0126784,U04176,E0040,electronics,760.86,2023-07-10,7,0,0,0.681,electronics_buyer
I0126785,U04024,E0136,electronics,67.68,2024-11-29,11,1,1,2.953,electronics_buyer
I0126786,U01047,F0211,fashion,145.36,2024-07-28,7,0,0,2.463,fashion_shopper
I0126787,U00378,F0440,fashion,187.98,2024-06-16,6,0,0,1.466,hybrid
I0126788,U09818,F0045,fashion,16.49,2023-11-27,11,0,0,2.128,fashion_shopper
I0126789,U08381,F0048,fashion,205.37,2023-07-25,7,0,0,2.129,fashion_shopper
I0126790,U08461,F0472,fashion,74.39,2023-07-05,7,0,0,1.116,hybrid
I0126791,U01931,E0110,electronics,723.26,2024-10-14,10,0,0,0.824,electronics_buyer
I0126792,U01926,E0020,electronics,944.6,2023-08-13,8,0,0,1.571,electronics_buyer
I0126793,U09458,E0059,electronics,1189.1,2023-04-01,4,0,0,0.921,electronics_buyer
I0126794,U09316,E0082,electronics,83.02,2024-08-24,8,0,0,1.054,hybrid
I0126795,U06944,E0148,electronics,961.1,2024-11-28,11,0,0,2.086,electronics_buyer
I0126796,U02220,E0284,electronics,296.71,2024-12-27,12,0,0,2.88,electronics_buyer
I0126797,U09007,E0224,electronics,569.17,2023-12-12,12,0,0,2.282,electronics_buyer
I0126798,U04400,F0134,fashion,135.4,2023-07-10,7,0,0,2.263,fashion_shopper
I0126799,U06352,F0372,fashion,75.05,2024-02-06,2,1,0,1.0,fashion_shopper
I0126800,U01698,F0144,fashion,267.98,2023-09-14,9,1,0,1.239,hybrid
I0126801,U02128,F0142,fashion,61.1,2024-04-11,4,0,0,0.809,hybrid
I0126802,U01332,F0248,fashion,149.17,2024-07-10,7,0,0,1.947,fashion_shopper
I0126803,U06775,F0044,fashion,138.41,2024-06-23,6,1,1,2.062,fashion_shopper
I0126804,U00527,F0016,fashion,248.22,2023-10-31,10,0,0,0.907,fashion_shopper
I0126805,U09810,F0099,fashion,212.34,2023-09-05,9,0,0,0.854,fashion_shopper
I0126806,U03580,E0085,electronics,1304.2,2023-05-30,5,0,0,0.827,electronics_buyer
I0126807,U01925,F0394,fashion,120.75,2023-05-31,5,0,0,1.193,fashion_shopper
I0126808,U07821,F0266,fashion,50.12,2024-11-15,11,1,1,2.07,fashion_shopper
I0126809,U03243,E0116,electronics,1417.61,2023-01-28,1,0,0,0.594,electronics_buyer
I0126810,U04364,F0079,fashion,108.52,2023-03-25,3,0,0,0.959,fashion_shopper
I0126811,U00744,F0408,fashion,25.64,2024-10-22,10,0,0,0.986,fashion_shopper
I0126812,U02615,F0062,fashion,228.71,2023-10-23,10,0,0,0.822,fashion_shopper
I0126813,U08766,E0213,electronics,1431.07,2023-01-10,1,1,0,0.976,electronics_buyer
I0126814,U02750,F0226,fashion,297.2,2023-02-02,2,0,0,0.97,fashion_shopper
I0126815,U01546,F0205,fashion,190.38,2023-05-14,5,0,0,1.073,hybrid
I0126816,U08636,F0123,fashion,117.76,2024-07-03,7,0,0,1.097,hybrid
I0126817,U04721,F0068,fashion,167.4,2023-02-10,2,0,0,0.721,fashion_shopper
I0126818,U05705,F0447,fashion,242.11,2023-12-27,12,0,0,1.642,fashion_shopper
I0126819,U04636,F0272,fashion,93.51,2023-08-12,8,1,0,2.493,fashion_shopper
I0126820,U08402,E0235,electronics,1276.52,2024-06-13,6,0,0,0.528,electronics_buyer
I0126821,U06695,E0062,electronics,348.42,2023-12-12,12,0,0,2.172,electronics_buyer
I0126822,U03454,E0117,electronics,991.03,2023-12-28,12,0,0,1.089,hybrid
I0126823,U04239,F0492,fashion,223.85,2024-01-17,1,0,0,1.855,fashion_shopper
I0126824,U09278,F0386,fashion,104.25,2024-03-04,3,0,0,1.17,fashion_shopper
I0126825,U00290,F0073,fashion,107.85,2023-01-10,1,0,0,2.112,fashion_shopper
I0126826,U06117,E0288,electronics,148.34,2024-03-06,3,0,0,1.36,hybrid
I0126827,U06989,F0029,fashion,108.55,2024-08-21,8,1,0,1.814,fashion_shopper
I0126828,U01971,E0044,electronics,568.12,2024-07-08,7,0,0,1.447,hybrid
I0126829,U03189,E0120,electronics,1393.57,2024-04-08,4,0,0,0.678,electronics_buyer
I0126830,U05893,F0342,fashion,193.1,2024-12-27,12,1,0,1.967,fashion_shopper
I0126831,U08460,F0408,fashion,25.64,2024-05-04,5,0,0,1.033,hybrid
I0126832,U06088,E0229,electronics,36.74,2024-02-03,2,0,0,0.705,electronics_buyer
I0126833,U03260,F0260,fashion,47.84,2024-12-26,12,0,0,1.707,fashion_shopper
I0126834,U02452,E0074,electronics,1332.58,2023-03-28,3,0,0,0.683,electronics_buyer
I0126835,U01028,F0459,fashion,252.75,2023-03-22,3,0,0,1.17,fashion_shopper
I0126836,U04226,F0181,fashion,161.65,2024-06-29,6,0,0,2.437,fashion_shopper
I0126837,U01324,F0155,fashion,185.09,2023-06-14,6,0,0,1.426,hybrid
I0126838,U03748,F0454,fashion,229.36,2024-09-01,9,0,0,0.957,fashion_shopper
I0126839,U02385,E0211,electronics,1219.58,2023-08-08,8,1,0,1.661,electronics_buyer
I0126840,U03900,F0347,fashion,178.8,2024-03-06,3,0,0,0.957,fashion_shopper
I0126841,U06371,F0431,fashion,266.39,2024-04-22,4,0,0,1.185,fashion_shopper
I0126842,U08700,F0378,fashion,206.26,2023-10-28,10,0,0,0.842,hybrid
I0126843,U02248,E0139,electronics,1410.19,2024-05-24,5,0,0,0.602,electronics_buyer
I0126844,U03112,E0270,electronics,731.41,2024-11-08,11,0,0,2.521,electronics_buyer
I0126845,U07523,E0137,electronics,225.52,2024-09-02,9,0,0,1.771,electronics_buyer
I0126846,U06773,F0104,fashion,289.53,2023-03-18,3,1,0,0.863,fashion_shopper
I0126847,U02320,F0211,fashion,145.36,2024-02-08,2,0,0,0.882,hybrid
I0126848,U04313,F0053,fashion,270.34,2024-12-29,12,0,0,0.972,hybrid
I0126849,U08663,E0058,electronics,891.43,2023-10-04,10,0,0,0.771,electronics_buyer
I0126850,U06383,F0226,fashion,297.2,2024-04-09,4,0,0,1.066,fashion_shopper
I0126851,U07139,F0451,fashion,154.71,2024-10-07,10,0,0,0.74,fashion_shopper
I0126852,U04839,F0064,fashion,179.6,2024-03-28,3,0,0,0.955,fashion_shopper
I0126853,U01487,E0264,electronics,1407.76,2024-09-06,9,0,0,1.774,electronics_buyer
I0126854,U00104,F0357,fashion,268.05,2023-12-21,12,0,0,1.3,hybrid
I0126855,U00385,E0074,electronics,1332.58,2024-10-06,10,0,0,1.215,hybrid
I0126856,U06586,E0185,electronics,949.65,2023-08-20,8,1,0,1.73,electronics_buyer
I0126857,U06406,F0008,fashion,201.46,2024-03-26,3,0,0,1.101,fashion_shopper
I0126858,U02323,F0102,fashion,140.52,2023-09-10,9,0,0,0.949,fashion_shopper
I0126859,U06371,F0378,fashion,206.26,2024-04-27,4,0,0,1.072,fashion_shopper
